Sat Dec 19 10:51:52 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/minecraft2/minecraft-contrived2//minecraft2/prob_irrel_nether_with_pick

         27468537 function calls (27306527 primitive calls) in 11.484 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    40481    0.012    0.000    0.016    0.000 z3.py:7307(is_finite_domain)
    40481    0.012    0.000    0.015    0.000 z3.py:10130(is_string_value)
  621/534    0.001    0.000    0.015    0.000 PDDLz3.py:233(<listcomp>)
    13491    0.006    0.000    0.015    0.000 z3printer.py:542(is_infix)
        1    0.000    0.000    0.015    0.015 PDDLz3.py:64(<listcomp>)
    40481    0.010    0.000    0.014    0.000 z3.py:9077(is_fprm)
   122015    0.014    0.000    0.014    0.000 {built-in method builtins.getattr}
     2157    0.009    0.000    0.014    0.000 z3core.py:2847(Z3_get_numeral_string)
    38671    0.014    0.000    0.014    0.000 {method 'decode' of 'bytes' objects}
      323    0.000    0.000    0.014    0.000 z3.py:6509(push)
       86    0.000    0.000    0.014    0.000 PDDLz3.py:46(<listcomp>)
      114    0.000    0.000    0.013    0.000 skill_classes.py:31(__eq__)
      323    0.013    0.000    0.013    0.000 z3core.py:3741(Z3_solver_push)
     6186    0.006    0.000    0.011    0.000 z3core.py:1602(Z3_mk_int_sort)
      104    0.000    0.000    0.011    0.000 z3.py:2252(__add__)
     5690    0.002    0.000    0.010    0.000 z3printer.py:369(flat)
    66897    0.010    0.000    0.010    0.000 {method 'write' of '_io.StringIO' objects}
        4    0.000    0.000    0.010    0.002 PDDLz3.py:226(<listcomp>)
     3374    0.005    0.000    0.010    0.000 z3.py:455(_ctx_from_ast_arg_list)
    13491    0.007    0.000    0.009    0.000 z3printer.py:204(_is_infix)
     9579    0.004    0.000    0.009    0.000 z3printer.py:401(indent)
       95    0.001    0.000    0.009    0.000 z3.py:1732(Or)
     1953    0.007    0.000    0.009    0.000 z3printer.py:481(pp_line_break)
    30741    0.009    0.000    0.009    0.000 {method 'getvalue' of '_io.StringIO' objects}
      316    0.001    0.000    0.009    0.000 z3.py:6671(check)
     9112    0.004    0.000    0.009    0.000 z3printer.py:545(is_unary)
     2646    0.005    0.000    0.008    0.000 z3core.py:1737(Z3_mk_ite)
     5638    0.005    0.000    0.008    0.000 z3.py:2974(_to_int_str)
     3899    0.004    0.000    0.008    0.000 z3core.py:1597(Z3_mk_bool_sort)
     1425    0.001    0.000    0.007    0.000 z3.py:2159(subsort)
        1    0.000    0.000    0.007    0.007 {method 'remove' of 'list' objects}
       59    0.000    0.000    0.007    0.000 PDDLz3.py:90(<lambda>)
    62389    0.007    0.000    0.007    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.007    0.007 PDDLz3.py:56(get_goal_cond)
     1378    0.005    0.000    0.007    0.000 z3core.py:3758(Z3_solver_assert)
    73737    0.006    0.000    0.006    0.000 z3types.py:27(from_param)
    66897    0.006    0.000    0.006    0.000 z3printer.py:142(u)
    40338    0.006    0.000    0.006    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.006    0.006 PDDLz3.py:51(<listcomp>)
       91    0.000    0.000    0.006    0.000 z3.py:5369(add)
     6438    0.004    0.000    0.006    0.000 z3core.py:69(_str_to_bytes)
       38    0.000    0.000    0.006    0.000 PDDL.py:395(get_action_groundings)
     6207    0.004    0.000    0.006    0.000 z3printer.py:407(line_break)
        2    0.001    0.001    0.006    0.003 utils.py:71(writeback_problem)
       87    0.000    0.000    0.005    0.000 z3.py:5489(<listcomp>)
      316    0.000    0.000    0.005    0.000 z3.py:5304(get)
    53553    0.005    0.000    0.005    0.000 z3printer.py:376(is_string)
       49    0.000    0.000    0.005    0.000 z3.py:2300(__sub__)
       49    0.000    0.000    0.005    0.000 PDDLz3.py:87(<lambda>)
       91    0.000    0.000    0.005    0.000 z3.py:5332(assert_exprs)
      161    0.000    0.000    0.005    0.000 z3.py:1588(Bool)
     9579    0.004    0.000    0.005    0.000 z3printer.py:345(__init__)
    65368    0.005    0.000    0.005    0.000 z3printer.py:308(flat)
     4379    0.002    0.000    0.005    0.000 z3printer.py:548(get_precedence)
       45    0.000    0.000    0.005    0.000 PDDLz3.py:96(<lambda>)
       49    0.000    0.000    0.005    0.000 z3.py:2485(__ge__)
       45    0.000    0.000    0.005    0.000 PDDLz3.py:95(<lambda>)
 4854/524    0.003    0.000    0.005    0.000 utils.py:364(nested_list_replace)
       86    0.000    0.000    0.005    0.000 PDDL.py:402(<listcomp>)
     9112    0.003    0.000    0.004    0.000 z3printer.py:212(_is_unary)
     3642    0.002    0.000    0.004    0.000 z3printer.py:551(is_infix_compact)
      322    0.000    0.000    0.004    0.000 z3.py:6531(pop)
    11639    0.003    0.000    0.004    0.000 z3.py:64(_is_int)
      316    0.003    0.000    0.004    0.000 z3core.py:3827(Z3_solver_check_assumptions)
        1    0.000    0.000    0.004    0.004 utils.py:55(writeback_domain)
      709    0.001    0.000    0.004    0.000 z3.py:109(to_symbol)
        2    0.001    0.000    0.003    0.002 PDDL.py:20(scan_tokens)
      322    0.003    0.000    0.003    0.000 z3core.py:3745(Z3_solver_pop)
