Mon Dec 28 18:36:20 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/existential-taxi/taxi-domain//existential-taxi/prob-02_nonverbose

         1230231 function calls (1223337 primitive calls) in 0.471 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       24    0.000    0.000    0.000    0.000 z3core.py:3643(Z3_tactic_apply)
       24    0.000    0.000    0.000    0.000 z3.py:7703(__init__)
       56    0.000    0.000    0.000    0.000 PDDL.py:356(get_subtypes)
      197    0.000    0.000    0.000    0.000 z3.py:455(_ctx_from_ast_arg_list)
        1    0.000    0.000    0.000    0.000 PDDL.py:207(domain2types)
        9    0.000    0.000    0.000    0.000 z3.py:1588(Bool)
      399    0.000    0.000    0.000    0.000 z3printer.py:407(line_break)
      236    0.000    0.000    0.000    0.000 z3.py:126(_get_args)
        5    0.000    0.000    0.000    0.000 sre_parse.py:913(parse)
     3435    0.000    0.000    0.000    0.000 z3printer.py:142(u)
       56    0.000    0.000    0.000    0.000 PDDL.py:424(get_descendants)
     4099    0.000    0.000    0.000    0.000 z3types.py:27(from_param)
        1    0.000    0.000    0.000    0.000 PDDLz3.py:77(<listcomp>)
       94    0.000    0.000    0.000    0.000 z3core.py:1722(Z3_mk_eq)
      289    0.000    0.000    0.000    0.000 copy.py:66(copy)
     3200    0.000    0.000    0.000    0.000 z3printer.py:376(is_string)
      631    0.000    0.000    0.000    0.000 z3printer.py:212(_is_unary)
      232    0.000    0.000    0.000    0.000 z3printer.py:548(get_precedence)
     1725    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      7/5    0.000    0.000    0.000    0.000 sre_parse.py:411(_parse_sub)
        6    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      8/6    0.000    0.000    0.000    0.000 sre_parse.py:469(_parse)
       40    0.000    0.000    0.000    0.000 skill_classes.py:107(params)
        5    0.000    0.000    0.000    0.000 sre_compile.py:598(_code)
       22    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
