Wed Jan  6 15:06:26 2021    fd_profile

         475467850 function calls (466654918 primitive calls) in 172.522 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6017    0.017    0.000    0.049    0.000 build_model.py:98(fire)
    23554    0.032    0.000    0.049    0.000 z3core.py:3387(Z3_goal_formula)
   200701    0.048    0.000    0.048    0.000 z3printer.py:361(__init__)
     7166    0.020    0.000    0.046    0.000 translate_and_scope.py:149(multiply_out)
        1    0.000    0.000    0.046    0.046 variable_order.py:26(__init__)
        1    0.038    0.038    0.046    0.046 variable_order.py:44(weight_graph_from_ops)
    14232    0.013    0.000    0.046    0.000 z3.py:5209(__del__)
        1    0.000    0.000    0.046    0.046 fact_groups.py:107(compute_groups)
   544495    0.045    0.000    0.045    0.000 z3printer.py:296(is_string)
    58038    0.044    0.000    0.044    0.000 {built-in method builtins.print}
    91852    0.030    0.000    0.043    0.000 z3printer.py:208(_is_infix_compact)
    39255    0.031    0.000    0.042    0.000 copy.py:66(copy)
   186294    0.041    0.000    0.041    0.000 skill_classes.py:38(__lt__)
    24052    0.018    0.000    0.039    0.000 z3.py:1693(_has_probe)
    13798    0.005    0.000    0.039    0.000 z3.py:5291(__len__)
      236    0.000    0.000    0.038    0.000 scoping.py:33(<listcomp>)
    16530    0.008    0.000    0.038    0.000 translate_and_scope.py:302(<listcomp>)
    14232    0.011    0.000    0.038    0.000 z3.py:7623(__len__)
    57440    0.028    0.000    0.036    0.000 PDDLz3.py:98(list_is_flat)
   435646    0.035    0.000    0.035    0.000 z3printer.py:294(is_indent)
    13798    0.009    0.000    0.034    0.000 z3.py:5278(size)
   111870    0.033    0.000    0.033    0.000 {built-in method builtins.min}
    91654    0.021    0.000    0.033    0.000 z3.py:8119(is_probe)
   233861    0.032    0.000    0.033    0.000 {method 'extend' of 'list' objects}
     7116    0.016    0.000    0.031    0.000 z3core.py:3437(Z3_mk_tactic)
        4    0.000    0.000    0.031    0.008 scoping.py:16(effects2pvars)
    47108    0.023    0.000    0.031    0.000 z3.py:6444(__eq__)
    14232    0.020    0.000    0.030    0.000 z3core.py:3355(Z3_goal_dec_ref)
      188    0.000    0.000    0.029    0.000 scoping.py:76(<lambda>)
    10152    0.005    0.000    0.028    0.000 build_model.py:172(fire)
        1    0.000    0.000    0.027    0.027 axiom_rules.py:11(handle_axioms)
    17512    0.018    0.000    0.027    0.000 build_model.py:288(push)
        1    0.010    0.010    0.026    0.026 axiom_rules.py:243(compute_necessary_axiom_literals)
        1    0.015    0.015    0.026    0.026 {method 'writelines' of '_io._IOBase' objects}
    19366    0.014    0.000    0.026    0.000 z3core.py:69(_str_to_bytes)
    16182    0.021    0.000    0.026    0.000 build_model.py:54(prepare_effect)
    14232    0.015    0.000    0.026    0.000 z3core.py:3351(Z3_goal_inc_ref)
      171    0.000    0.000    0.025    0.000 scoping.py:21(<lambda>)
    16530    0.016    0.000    0.025    0.000 simplify.py:395(translate_pre_post)
   309550    0.025    0.000    0.025    0.000 z3printer.py:319(is_compose)
        4    0.000    0.000    0.025    0.006 scoping.py:29(<listcomp>)
        1    0.000    0.000    0.025    0.025 variable_order.py:193(apply_to_task)
    10710    0.017    0.000    0.025    0.000 sas_tasks.py:382(get_applicability_conditions)
     7116    0.020    0.000    0.025    0.000 z3core.py:1762(Z3_mk_or)
    14232    0.015    0.000    0.025    0.000 z3core.py:3671(Z3_apply_result_get_num_subgoals)
     7116    0.008    0.000    0.025    0.000 utils.py:244(flatten)
        1    0.021    0.021    0.025    0.025 variable_order.py:235(_apply_to_operators)
    16530    0.013    0.000    0.024    0.000 simplify.py:107(add_arc)
    13798    0.014    0.000    0.024    0.000 z3core.py:3382(Z3_goal_size)
    21964    0.011    0.000    0.023    0.000 conditions.py:290(negate)
     7116    0.018    0.000    0.023    0.000 z3core.py:3346(Z3_mk_goal)
     7116    0.006    0.000    0.022    0.000 z3.py:7720(__del__)
    12190    0.015    0.000    0.022    0.000 z3.py:2974(_to_int_str)
